user_id,time_stamp,adgroup_id,pid,nonclk,clk,tag_category_list,tag_brand_list,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level,cate_id,campaign_id,customer,brand,price
869411,1494579666,102,430539_1007,1,0,6508|4282|6261|4282|6261,93403|136416|94239|94239|454237,46,5,2,5,3,3,0,1,126,138148,20107,102457,98.0
1112189,1494470410,102,430539_1007,1,0,6571|6561|6561|7746|5902,25126|405808|113865|392886|270419,0,11,1,5,,3,0,2,126,138148,20107,102457,98.0
702203,1494197563,102,430539_1007,1,0,5330|8273|8273|8273|8273,271267|249311|249940|301147|384179,33,4,2,4,2,3,0,2,126,138148,20107,102457,98.0
536497,1494221755,102,430539_1007,1,0,,,81,10,1,4,2,3,0,3,126,138148,20107,102457,98.0
900051,1494026653,102,430539_1007,1,0,12390|1673|5038|11141|5932,438929|426954|270275|201190|236225,34,4,2,4,2,3,0,3,126,138148,20107,102457,98.0
1062691,1494459801,102,430539_1007,1,0,6183|5301|1147|1147|11123,399534|417255|416854|416854|247789,0,3,2,3,,3,0,3,126,138148,20107,102457,98.0
152178,1494633430,102,430539_1007,1,0,6181|6427|4517|5484|6181,102457|200395|220468|147152|16547,46,5,2,5,3,3,0,2,126,138148,20107,102457,98.0
1062691,1494114418,102,430539_1007,1,0,6423|6183|6183|122|6427,426546|178705|146386|407926|48270,0,3,2,3,,3,0,3,126,138148,20107,102457,98.0
713348,1494329743,102,430539_1007,1,0,,,43,5,2,5,2,3,0,1,126,138148,20107,102457,98.0
419661,1494477921,102,430539_1007,1,0,,,0,3,2,3,,3,0,4,126,138148,20107,102457,98.0
380014,1494678501,102,430539_1007,1,0,,,65,9,1,3,1,3,0,4,126,138148,20107,102457,98.0
380014,1494290716,102,430539_1007,1,0,,,65,9,1,3,1,3,0,4,126,138148,20107,102457,98.0
797770,1494334783,102,430539_1007,1,0,,,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
627181,1494395872,102,430548_1007,1,0,1624|1044|7429|11504|1044,330981|280118|93891|95936|403651,19,3,2,3,1,3,0,2,126,138148,20107,102457,98.0
791976,1494322735,102,430539_1007,1,0,,,0,4,2,4,,3,0,1,126,138148,20107,102457,98.0
791213,1494485729,102,430548_1007,1,0,6059|7835|1616|4411|4411,160382|281870|419212|101201|101201,0,3,2,3,,3,0,4,126,138148,20107,102457,98.0
627181,1494493959,102,430548_1007,1,0,6055|5311|7426|1624|1624,270419|260386|270930|243180|330981,19,3,2,3,1,3,0,2,126,138148,20107,102457,98.0
382939,1494391409,102,430539_1007,1,0,7336|6181|4520|6181|2107,416618|293111|18595|417343|359864,34,4,2,4,3,3,0,3,126,138148,20107,102457,98.0
627181,1494560547,102,430548_1007,1,0,5945|6055|5311|7426|1624,383051|270419|260386|270930|243180,19,3,2,3,1,3,0,2,126,138148,20107,102457,98.0
1123957,1494647975,102,430539_1007,1,0,,,0,2,2,2,,3,0,,126,138148,20107,102457,98.0
790208,1494143770,102,430539_1007,1,0,6023,334413,0,3,2,3,,3,0,3,126,138148,20107,102457,98.0
1123957,1494642052,102,430539_1007,1,0,,,0,2,2,2,,3,0,,126,138148,20107,102457,98.0
839958,1494390061,102,430548_1007,1,0,6143|6143,120587|49674,33,4,2,4,2,3,0,2,126,138148,20107,102457,98.0
839958,1494152980,102,430548_1007,1,0,6143|6143,120587|49674,33,4,2,4,2,3,0,2,126,138148,20107,102457,98.0
839958,1494591722,102,430548_1007,1,0,619|6143|6143,128021|120587|49674,33,4,2,4,2,3,0,2,126,138148,20107,102457,98.0
428492,1494509673,102,430539_1007,1,0,6143,159936,0,4,2,4,,3,0,2,126,138148,20107,102457,98.0
428492,1494247856,102,430539_1007,1,0,6143,159936,0,4,2,4,,3,0,2,126,138148,20107,102457,98.0
406491,1494314180,102,430539_1007,1,0,7146|7146|6735|7209|4312,53399|53399|93392|119333|446739,34,4,2,4,2,3,0,4,126,138148,20107,102457,98.0
431950,1494506208,102,430548_1007,1,0,,,0,4,2,4,,3,0,2,126,138148,20107,102457,98.0
1110850,1494301674,102,430548_1007,1,0,4279,62727,0,4,2,4,1,3,0,,126,138148,20107,102457,98.0
369956,1494392468,102,430539_1007,1,0,1665|6261|6426|4521|6735,410485|414031|182226|51801|164426,22,3,2,3,3,3,0,3,126,138148,20107,102457,98.0
807377,1494310037,102,430539_1007,1,0,6436|6143|5312|6437|6143,91211|142590|77441|102424|15000,35,4,2,4,3,3,0,2,126,138148,20107,102457,98.0
342875,1494612481,102,430548_1007,1,0,6606|6606|6578|6548|6578,102457|102457|102457|102457|102457,82,10,1,4,3,3,0,2,126,138148,20107,102457,98.0
283115,1494595705,102,430539_1007,1,0,6181|1154|4281|4312|4312,159936|27548|139558|232331|421968,33,4,2,4,2,3,0,2,126,138148,20107,102457,98.0
836341,1494141525,102,430539_1007,1,0,6408|9295|6547|5162,405441|59970|197848|88981,0,3,2,3,,3,0,,126,138148,20107,102457,98.0
158956,1494486859,102,430548_1007,1,0,6055|6181|6113|1535|4552,101331|406558|387589|177700|22496,0,3,2,3,,3,0,3,126,138148,20107,102457,98.0
512507,1494595300,102,430539_1007,1,0,6806|5311|8248|8248|392,326466|301089|384366|384366|129318,0,1,2,1,,3,0,4,126,138148,20107,102457,98.0
907005,1494662715,102,430539_1007,1,0,6576|8113|6423|4282|4282,102457|95766|118671|49427|49427,32,4,2,4,2,3,0,1,126,138148,20107,102457,98.0
731357,1494128392,102,430539_1007,1,0,,,0,3,2,3,,3,0,2,126,138148,20107,102457,98.0
1128214,1494153562,102,430548_1007,1,0,5920|5920|5920|10924|6261,83814|83814|83814|201713|417476,0,10,1,4,,3,0,2,126,138148,20107,102457,98.0
158956,1494179150,102,430548_1007,1,0,1535|4552|1535|589|1044,177700|22496|23002|221131|271057,0,3,2,3,,3,0,3,126,138148,20107,102457,98.0
516276,1494505520,102,430539_1007,1,0,6405|6405|6409|4315|6577,29669|29669|23491|398027|73594,0,4,2,4,,3,0,4,126,138148,20107,102457,98.0
352843,1494403151,102,430539_1007,1,0,6343|6426|6426|4283|4283,23525|25265|25265|164153|164153,0,3,2,3,,3,0,2,126,138148,20107,102457,98.0
843732,1494420431,102,430539_1007,0,1,4521|6518|6143|11740|11740,115032|3276|204939|156088|372818,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
843732,1494232726,102,430539_1007,1,0,11740|1665|240|6736|126,216207|318890|392886|178391|346589,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
100922,1494296277,102,430539_1007,1,0,,,0,4,2,4,,3,0,4,126,138148,20107,102457,98.0
100922,1494545995,102,430539_1007,1,0,,,0,4,2,4,,3,0,4,126,138148,20107,102457,98.0
527897,1494649520,102,430539_1007,1,0,,,0,2,2,2,,2,0,4,126,138148,20107,102457,98.0
525970,1494215475,102,430539_1007,1,0,,,7,2,2,2,2,3,0,2,126,138148,20107,102457,98.0
525970,1494389173,102,430539_1007,1,0,,,7,2,2,2,2,3,0,2,126,138148,20107,102457,98.0
525970,1494591796,102,430539_1007,1,0,,,7,2,2,2,2,3,0,2,126,138148,20107,102457,98.0
1133427,1494378360,102,430548_1007,1,0,126|4267|366|6183|6261,416914|173874|269552|242771|239421,0,4,2,4,2,3,0,,126,138148,20107,102457,98.0
205631,1494584160,102,430548_1007,1,0,,,7,2,2,2,2,3,0,1,126,138148,20107,102457,98.0
811865,1494377073,102,430539_1007,1,0,4521|6055|6055|6143|4292,376907|101331|101331|7817|270820,0,3,2,3,,3,0,3,126,138148,20107,102457,98.0
505565,1494611685,102,430539_1007,1,0,4505|6421|6421|6957|7746,343584|276610|271501|283681|102457,33,4,2,4,2,3,0,2,126,138148,20107,102457,98.0
68057,1494090129,102,430539_1007,1,0,12069|12069|6511|6143|6511,74940|39211|95766|54414|409877,21,3,2,3,3,3,0,2,126,138148,20107,102457,98.0
68057,1494263727,102,430539_1007,1,0,492|492|12069|12069|6511,95766|137730|74940|39211|95766,21,3,2,3,3,3,0,2,126,138148,20107,102457,98.0
732031,1494405743,102,430548_1007,1,0,,,0,5,2,5,,3,0,,126,138148,20107,102457,98.0
1119,1494214572,102,430539_1007,1,0,4281|6750|7812|4754|5474,129697|22641|41252|252999|217162,0,3,2,3,,3,0,2,126,138148,20107,102457,98.0
1119,1494422018,102,430539_1007,1,0,8880|7034|4281|6750|7812,147414|82142|129697|22641|41252,0,3,2,3,,3,0,2,126,138148,20107,102457,98.0
318668,1494122182,102,430539_1007,1,0,,,0,10,1,4,,3,0,1,126,138148,20107,102457,98.0
318668,1494317971,102,430539_1007,1,0,7348,30679,0,10,1,4,,3,0,1,126,138148,20107,102457,98.0
1130551,1494380033,102,430539_1007,1,0,,,20,3,2,3,2,3,0,3,126,138148,20107,102457,98.0
317148,1494459725,102,430539_1007,1,0,4643|4520|4520|4520|4520,39540|280848|408205|418085|283452,16,3,2,3,1,3,0,2,126,138148,20107,102457,98.0
910221,1494671587,102,430539_1007,1,0,5945|1017,85356|195240,0,4,2,4,,3,0,3,126,138148,20107,102457,98.0
777897,1494669676,102,430539_1007,1,0,6423|6552|5162|5339|4520,145149|392886|328875|265092|220755,0,3,2,3,,3,0,2,126,138148,20107,102457,98.0
725752,1494283713,102,430539_1007,1,0,7746|5474|6939|6939|4571,190987|335046|124084|424261|383485,20,3,2,3,2,3,0,4,126,138148,20107,102457,98.0
1076956,1494629534,102,430539_1007,1,0,2254|8998|5944|5944|7205,64413|164665|29693|29693|36630,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
4472,1494418758,102,430539_1007,1,0,4385,138554,0,9,1,3,,3,0,4,126,138148,20107,102457,98.0
1076956,1494334701,102,430539_1007,0,1,8998|5944|5944|7205|492,164665|29693|29693|36630|326747,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
1013976,1494209493,102,430539_1007,1,0,,,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
325007,1494119089,102,430539_1007,1,0,,,34,4,2,4,2,3,0,4,126,138148,20107,102457,98.0
825589,1494659140,102,430539_1007,1,0,6519|11890|7764|4774|6604,250850|143768|251537|339436|362350,34,4,2,4,2,3,0,4,126,138148,20107,102457,98.0
365614,1494402910,102,430539_1007,1,0,,,0,3,2,3,,3,0,,126,138148,20107,102457,98.0
114202,1494469828,102,430548_1007,1,0,126|6300|6578|4282|6519,248198|269229|102457|82527|179625,0,3,2,3,,3,0,4,126,138148,20107,102457,98.0
113359,1494214629,102,430539_1007,1,0,12424,392651,21,3,2,3,3,3,0,2,126,138148,20107,102457,98.0
113359,1494592225,102,430539_1007,1,0,12424,392651,21,3,2,3,3,3,0,2,126,138148,20107,102457,98.0
1138886,1494424233,102,430548_1007,1,0,6548|8072|5901|8248|8071,102457|408015|270419|101331|445095,68,9,1,3,2,3,0,1,126,138148,20107,102457,98.0
372418,1494060587,102,430539_1007,1,0,5539|6511|5331|6300|6261,318578|373594|240041|408167|169040,0,3,2,3,,3,0,4,126,138148,20107,102457,98.0
496081,1494413841,102,430539_1007,1,0,6552,392886,45,5,2,5,2,3,0,4,126,138148,20107,102457,98.0
358193,1494358782,102,430548_1007,1,0,,,7,2,2,2,2,3,0,1,126,138148,20107,102457,98.0
1082184,1494509519,102,430539_1007,1,0,829|392|5309|6552|6160,270426|208704|325634|182425|247789,0,5,2,5,,3,0,3,126,138148,20107,102457,98.0
686384,1494575099,102,430539_1007,1,0,6183|5227|4558|6057|8879,18551|442716|299146|389197|163794,0,10,1,4,,3,0,2,126,138148,20107,102457,98.0
686384,1494065595,102,430539_1007,1,0,7357|6183|731|6548|6554,387000|155753|451951|416450|181325,0,10,1,4,,3,0,2,126,138148,20107,102457,98.0
499468,1494156731,102,430539_1007,1,0,,,0,3,2,3,,3,0,2,126,138148,20107,102457,98.0
499468,1494462044,102,430539_1007,1,0,,,0,3,2,3,,3,0,2,126,138148,20107,102457,98.0
358193,1494393953,102,430548_1007,0,1,,,7,2,2,2,2,3,0,1,126,138148,20107,102457,98.0
181613,1494334233,102,430539_1007,1,0,829,47451,20,3,2,3,2,3,0,4,126,138148,20107,102457,98.0
885892,1494109923,102,430548_1007,1,0,6736,108329,17,3,2,3,1,3,0,3,126,138148,20107,102457,98.0
107113,1494370668,102,430539_1007,1,0,5490|6750|5480|5490|5480,78853|191447|191447|78853|100710,0,3,2,3,,3,0,2,126,138148,20107,102457,98.0
502776,1494260769,102,430539_1007,1,0,6806,436638,20,3,2,3,2,3,0,3,126,138148,20107,102457,98.0
554534,1494165488,102,430539_1007,1,0,6736|5945,101426|121450,35,4,2,4,3,3,0,2,126,138148,20107,102457,98.0
502776,1494544551,102,430539_1007,1,0,6806,436638,20,3,2,3,2,3,0,3,126,138148,20107,102457,98.0
554534,1494365907,102,430539_1007,1,0,6736|5945,101426|121450,35,4,2,4,3,3,0,2,126,138148,20107,102457,98.0
686384,1494299639,102,430539_1007,1,0,6143|7357|6143|484|7357,379139|387000|373765|238805|178685,0,10,1,4,,3,0,2,126,138148,20107,102457,98.0
599054,1494393875,102,430539_1007,1,0,126|6181,102457|404743,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
652336,1494661691,102,430539_1007,1,0,891|7146|6548|240|6261,102457|339028|392886|392886|5589,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
645244,1494588440,102,430539_1007,1,0,,,0,5,2,5,,3,0,,126,138148,20107,102457,98.0
1103347,1494323585,102,430539_1007,1,0,,,0,4,2,4,,3,0,2,126,138148,20107,102457,98.0
812825,1494482173,102,430539_1007,1,0,2681|6261|6261|6261|11907,391013|221253|247789|409611|402705,0,4,2,4,,3,0,2,126,138148,20107,102457,98.0
820713,1494642969,102,430548_1007,1,0,6059|8880|7429|7429|4280,263806|70782|250361|228581|40043,0,4,2,4,,3,0,2,126,138148,20107,102457,98.0
671611,1494635225,102,430539_1007,1,0,4526|2401,399738|99260,0,4,2,4,,3,0,2,126,138148,20107,102457,98.0
624661,1494126331,102,430539_1007,1,0,4419|4283|5920|5828|8247,271454|373652|227675|353912|406666,0,3,2,3,,3,0,3,126,138148,20107,102457,98.0
671611,1494383478,102,430539_1007,1,0,4526|2401,399738|99260,0,4,2,4,,3,0,2,126,138148,20107,102457,98.0
999454,1494506783,102,430548_1007,1,0,,,0,2,2,2,,3,0,1,126,138148,20107,102457,98.0
624661,1494544773,102,430539_1007,1,0,6452|4419|4283|5920|5828,79454|271454|373652|227675|353912,0,3,2,3,,3,0,3,126,138148,20107,102457,98.0
739960,1494393479,102,430539_1007,1,0,5281|4841,343820|267723,33,4,2,4,2,3,0,2,126,138148,20107,102457,98.0
890332,1494649552,102,430539_1007,1,0,6519|6338|10569|7083|9823,398742|427821|423772|279005|397715,,,,,,,,,126,138148,20107,102457,98.0
744881,1494156774,102,430539_1007,1,0,7357|8248|1102|6426|8248,199767|261083|39107|33702|155034,18,3,2,3,2,3,0,1,126,138148,20107,102457,98.0
218857,1494311984,102,430548_1007,1,0,,,0,9,1,3,,3,0,,126,138148,20107,102457,98.0
744881,1494464867,102,430539_1007,1,0,7357|8248|1102|6426|8248,199767|261083|39107|33702|155034,18,3,2,3,2,3,0,1,126,138148,20107,102457,98.0
124955,1494164503,102,430548_1007,1,0,,,,,,,,,,,126,138148,20107,102457,98.0
789775,1494250178,102,430539_1007,1,0,,,0,3,2,3,,3,0,2,126,138148,20107,102457,98.0
753487,1494066002,102,430539_1007,1,0,,,0,11,1,5,,3,0,2,126,138148,20107,102457,98.0
1126209,1494241717,102,430539_1007,1,0,,,8,2,2,2,1,3,0,3,126,138148,20107,102457,98.0
1921,1494210706,102,430548_1007,1,0,7426|5410|6606|4505|6154,40156|147414|102457|175057|398139,0,3,2,3,,3,0,,126,138148,20107,102457,98.0
453886,1494567543,102,430539_1007,1,0,6555|4516|4302|6565|6426,421910|353787|199354|265385|322823,0,3,2,3,,3,0,,126,138148,20107,102457,98.0
12586,1494147890,102,430548_1007,1,0,7426|5162|7746|829|5309,273123|215715|292579|47451|261337,20,3,2,3,2,3,0,3,126,138148,20107,102457,98.0
282425,1494392589,102,430548_1007,1,0,,,0,4,2,4,,3,0,3,126,138148,20107,102457,98.0
1026891,1494567006,102,430539_1007,1,0,6181|4859|6181,242771|364549|242771,0,3,2,3,,3,0,4,126,138148,20107,102457,98.0
824609,1494572591,102,430548_1007,1,0,,,0,5,2,5,,3,0,3,126,138148,20107,102457,98.0
651602,1494154194,102,430539_1007,1,0,,,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
729482,1494136124,102,430539_1007,1,0,,,0,4,2,4,,3,0,1,126,138148,20107,102457,98.0
733946,1494637771,102,430539_1007,1,0,6578|6606|6426|4374|6426,102457|102457|17349|349743|123819,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
79177,1494157314,102,430539_1007,1,0,7345|7762|9495|9443|6548,191233|353787|72150|95036|270278,22,3,2,3,3,3,0,4,126,138148,20107,102457,98.0
1126209,1494066889,102,430539_1007,1,0,,,8,2,2,2,1,3,0,3,126,138148,20107,102457,98.0
925445,1494336078,102,430539_1007,1,0,,,0,9,1,3,,2,0,,126,138148,20107,102457,98.0
1062781,1494114301,102,430548_1007,1,0,6055|6558|6918|1147|1147,18522|24591|411745|53993|53993,81,10,1,4,2,3,0,4,126,138148,20107,102457,98.0
858191,1494665015,102,430548_1007,1,0,4282|2252|6143|4521|4284,271707|309273|163011|130504|186516,35,4,2,4,3,3,0,1,126,138148,20107,102457,98.0
245018,1494148039,102,430539_1007,1,0,4283|240|4283|240|6181,150413|400146|166244|135352|98011,0,2,2,2,,3,0,2,126,138148,20107,102457,98.0
794101,1494319053,102,430548_1007,1,0,531|531,310550|458889,0,4,2,4,,3,0,1,126,138148,20107,102457,98.0
616451,1494044317,102,430539_1007,1,0,7336|469,270193|208683,21,3,2,3,2,3,0,1,126,138148,20107,102457,98.0
671611,1494438874,102,430539_1007,1,0,4526|2401,399738|99260,0,4,2,4,,3,0,2,126,138148,20107,102457,98.0
176502,1494565412,102,430539_1007,1,0,6941|6941|4284|6423|6423,52121|15735|111577|189678|81967,20,3,2,3,2,3,0,3,126,138148,20107,102457,98.0
559706,1494393987,102,430539_1007,1,0,,,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
1027298,1494311729,102,430539_1007,1,0,,,0,4,2,4,,3,0,2,126,138148,20107,102457,98.0
1002263,1494513830,102,430539_1007,0,1,6548|126|7621,301147|346589|102500,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
763118,1494022177,102,430539_1007,1,0,,,33,4,2,4,2,3,0,2,126,138148,20107,102457,98.0
922363,1494420763,102,430539_1007,1,0,6426,91600,0,10,1,4,,1,0,,126,138148,20107,102457,98.0
282425,1494632275,102,430548_1007,1,0,4284,454237,0,4,2,4,,3,0,3,126,138148,20107,102457,98.0
136629,1494573724,102,430548_1007,1,0,6557,59009,0,3,2,3,,3,0,2,126,138148,20107,102457,98.0
190574,1494660744,102,430539_1007,1,0,12273,314672,0,3,2,3,,3,0,1,126,138148,20107,102457,98.0
845154,1494328045,102,430548_1007,1,0,6614|6027|7867|7867|6614,137629|137629|129052|73436|137629,0,3,2,3,,3,0,3,126,138148,20107,102457,98.0
815054,1494509907,102,430539_1007,1,0,6261|5472|6967|6428|2681,201588|439734|93403|93403|391013,0,4,2,4,3,3,0,,126,138148,20107,102457,98.0
137039,1494324464,102,430539_1007,1,0,5329,374225,0,4,2,4,,3,0,2,126,138148,20107,102457,98.0
922363,1494289613,102,430539_1007,1,0,6426,91600,0,10,1,4,,1,0,,126,138148,20107,102457,98.0
99031,1494146164,102,430539_1007,1,0,447|6421|6421|6561|4436,350504|44432|44432|280118|129482,0,4,2,4,,3,0,3,126,138148,20107,102457,98.0
1089005,1494591121,102,430539_1007,1,0,4292,255357,0,10,1,4,,3,0,2,126,138148,20107,102457,98.0
976535,1494397719,102,430539_1007,1,0,,,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
1002263,1494048663,102,430539_1007,1,0,126|7621,346589|102500,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
1002263,1494283887,102,430539_1007,1,0,6548|126|7621,301147|346589|102500,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
222809,1494626046,102,430539_1007,1,0,6736|6547|4520|8998|8998,355398|247789|404909|159852|159852,0,3,2,3,,3,0,,126,138148,20107,102457,98.0
815054,1494251167,102,430539_1007,1,0,6261|5472|6967|6428|2681,201588|439734|93403|93403|391013,0,4,2,4,3,3,0,,126,138148,20107,102457,98.0
779120,1494551281,102,430548_1007,1,0,492|5309|5309|126|492,314386|122221|261337|118195|22641,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
25026,1494595887,102,430539_1007,1,0,6857|5485,82810|55417,0,3,2,3,,3,0,2,126,138148,20107,102457,98.0
816047,1494415937,102,430539_1007,0,1,7746|598|126|4301|6578,147414|54732|102457|331016|129994,0,4,2,4,,3,0,2,126,138148,20107,102457,98.0
779120,1494231153,102,430548_1007,1,0,126|492|126|126|6548,118195|22641|286962|271057|260434,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
102199,1494380255,102,430539_1007,1,0,,,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
885088,1494145233,102,430539_1007,1,0,,,32,4,2,4,2,3,0,1,126,138148,20107,102457,98.0
868852,1494405657,102,430539_1007,1,0,,,0,11,1,5,,3,0,,126,138148,20107,102457,98.0
868852,1494584986,102,430548_1007,1,0,,,0,11,1,5,,3,0,,126,138148,20107,102457,98.0
1031322,1494193332,102,430539_1007,0,1,4862,217982,33,4,2,4,2,3,0,2,126,138148,20107,102457,98.0
922363,1494111629,102,430539_1007,1,0,6426,91600,0,10,1,4,,1,0,,126,138148,20107,102457,98.0
750315,1494284332,102,430548_1007,1,0,829,305148,0,4,2,4,,2,0,,126,138148,20107,102457,98.0
750652,1494136934,102,430539_1007,1,0,,,0,3,2,3,,3,0,2,126,138148,20107,102457,98.0
1035168,1494607483,102,430539_1007,1,0,,,0,3,2,3,,3,0,1,126,138148,20107,102457,98.0
763118,1494235040,102,430539_1007,1,0,,,33,4,2,4,2,3,0,2,126,138148,20107,102457,98.0
95916,1494326188,102,430539_1007,1,0,6617|4267|6143|6290|411,168008|85034|143308|325027|261083,0,9,1,3,,3,0,,126,138148,20107,102457,98.0
846106,1494316886,102,430539_1007,1,0,5339|5510|5510|6181|7426,265092|423648|270708|396979|405808,22,3,2,3,3,3,0,4,126,138148,20107,102457,98.0
763118,1494412687,102,430539_1007,1,0,,,33,4,2,4,2,3,0,2,126,138148,20107,102457,98.0
1134642,1494002241,102,430539_1007,1,0,,,0,9,1,3,,3,0,4,126,138148,20107,102457,98.0
254297,1494463737,102,430539_1007,1,0,6347|12390|12390|6511|6511,57960|56371|371334|142184|142184,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
976535,1494583038,102,430539_1007,1,0,,,19,3,2,3,2,3,0,2,126,138148,20107,102457,98.0
518076,1494077145,102,430539_1007,1,0,4816|4816|6427|6519|6519,197243|266841|612|434490|434490,0,3,2,3,,3,0,4,126,138148,20107,102457,98.0
824609,1494387648,102,430548_1007,1,0,,,0,5,2,5,,3,0,3,126,138148,20107,102457,98.0
1131260,1494314052,102,430539_1007,1,0,,,0,3,2,3,,3,0,3,126,138148,20107,102457,98.0
231019,1494093473,102,430539_1007,1,0,,,35,4,2,4,3,3,0,1,126,138148,20107,102457,98.0
607650,1494159114,102,430539_1007,1,0,122|11158|6181|6181|6181,120223|10536|242771|406558|62764,0,3,2,3,,3,0,3,126,138148,20107,102457,98.0
813083,1494552337,102,430539_1007,1,0,,,0,3,2,3,,3,0,1,126,138148,20107,102457,98.0
814327,1494455357,102,430548_1007,1,0,6604|5341|5341|7146|366,54414|54414|54414|54414|54414,0,11,1,5,,3,0,2,126,138148,20107,102457,98.0
1075007,1494233372,102,430548_1007,1,0,6421|7861|6512|6181|4521,293072|371884|107006|93263|345982,45,5,2,5,2,3,0,3,126,138148,20107,102457,98.0
767467,1494160021,102,430539_1007,1,0,5309|4552,221131|405808,0,2,2,2,,3,0,3,126,138148,20107,102457,98.0
521364,1494303015,102,430539_1007,1,0,8993,21993,0,4,2,4,,3,0,2,126,138148,20107,102457,98.0
521453,1494162831,102,430539_1007,1,0,6604|10473|10473|10473|7240,216157|353787|363259|11372|339675,21,3,2,3,3,3,0,1,126,138148,20107,102457,98.0
824609,1494252174,102,430548_1007,1,0,,,0,5,2,5,,3,0,3,126,138148,20107,102457,98.0
802319,1494454668,102,430539_1007,1,0,5300|6427|8998|6606|8998,71784|203296|58561|256280|58561,0,4,2,4,,3,0,3,126,138148,20107,102457,98.0
1090664,1494367365,102,430539_1007,1,0,6181,127082,32,4,2,4,2,3,0,1,126,138148,20107,102457,98.0
825280,1494014997,102,430539_1007,1,0,6181|6815|5309|6065|4620,127082|406901|102457|337066|345792,0,4,2,4,,3,0,,126,138148,20107,102457,98.0
1067505,1494386262,102,430539_1007,1,0,,,34,4,2,4,2,3,0,3,126,138148,20107,102457,98.0
802319,1494214675,102,430539_1007,1,0,8998|6606|8998|8998|5866,58561|256280|58561|58561|280862,0,4,2,4,,3,0,3,126,138148,20107,102457,98.0
